2	26	1.0177792
4	26	1.0177792
1	27	0.951811
26	27	0.951811
27	28	0.543892
8	28	0.543892
15	29	0.9903645
16	29	0.9903645
11	30	0.8547267
29	30	0.8547267
9	31	0.50742435
30	31	0.50742435
31	32	0.4791754
12	32	0.4791754
14	32	0.4791754
32	33	0.42396948
13	33	0.42396948
19	34	0.54419434
21	34	0.54419434
18	35	0.50731254
34	35	0.50731254
17	36	0.4834829
35	36	0.4834829
36	37	0.42296174
23	37	0.42296174
37	38	0.3506705
22	38	0.3506705
24	38	0.3506705
28	39	0.3263352
3	39	0.3263352
5	39	0.3263352
6	39	0.3263352
7	39	0.3263352
33	40	0.30445462
10	40	0.30445462
38	41	0.3043875
20	41	0.3043875
40	42	0.27721754
25	42	0.27721754
42	43	0.2719458
41	43	0.2719458
39	44	0.26512578
43	44	0.26512578
