2	26	1.0177792
7	26	1.0177792
8	26	1.0177792
26	27	0.5088896
4	27	0.5088896
5	27	0.5088896
1	28	0.4759055
27	28	0.4759055
28	29	0.3263352
3	29	0.3263352
6	29	0.3263352
9	30	1.0148487
16	30	1.0148487
30	31	0.96457785
11	31	0.96457785
31	32	0.9583508
12	32	0.9583508
32	33	0.95754457
14	33	0.95754457
33	34	0.50742435
10	34	0.50742435
34	35	0.29710934
15	35	0.29710934
20	36	0.37503812
22	36	0.37503812
36	37	0.3506705
23	37	0.3506705
24	37	0.3506705
19	38	0.33820838
37	38	0.33820838
17	39	0.33602756
38	39	0.33602756
39	40	0.33305377
21	40	0.33305377
40	41	0.3043875
18	41	0.3043875
41	42	0.2719458
25	42	0.2719458
35	43	0.2543817
13	43	0.2543817
42	43	0.2543817
29	44	0.19296232
43	44	0.19296232
