4	26	1.0177792
7	26	1.0177792
2	27	0.5088896
26	27	0.5088896
6	27	0.5088896
8	27	0.5088896
12	28	0.9248264
14	28	0.9248264
28	29	0.84793895
13	29	0.84793895
11	30	0.5185511
29	30	0.5185511
15	30	0.5185511
10	31	0.49518225
30	31	0.49518225
16	31	0.49518225
21	32	1.1101792
22	32	1.1101792
32	33	0.58445084
23	33	0.58445084
24	33	0.58445084
19	34	0.54419434
33	34	0.54419434
27	35	0.30533376
3	35	0.30533376
5	35	0.30533376
1	36	0.2855433
35	36	0.2855433
9	37	0.30445462
31	37	0.30445462
17	38	0.33305377
34	38	0.33305377
38	39	0.3043875
18	39	0.3043875
20	39	0.3043875
37	40	0.23427717
39	40	0.23427717
36	41	0.19296232
25	41	0.19296232
41	42	0.1902988
40	42	0.1902988
