3	26	1.0177792
5	26	1.0177792
26	27	0.5088896
4	27	0.5088896
8	27	0.5088896
10	28	0.986725
16	28	0.986725
9	29	0.50742435
28	29	0.50742435
29	30	0.49518225
11	30	0.49518225
15	30	0.49518225
30	31	0.4791754
12	31	0.4791754
31	32	0.42396948
13	32	0.42396948
22	33	1.1689017
23	33	1.1689017
20	34	0.75007623
33	34	0.75007623
19	35	0.67641675
34	35	0.67641675
35	36	0.58445084
24	36	0.58445084
18	37	0.50731254
36	37	0.50731254
2	38	0.30533376
27	38	0.30533376
6	38	0.30533376
7	38	0.30533376
1	39	0.2855433
38	39	0.2855433
32	40	0.3179771
14	40	0.3179771
17	41	0.33305377
37	41	0.33305377
21	41	0.33305377
39	42	0.19296232
25	42	0.19296232
42	43	0.1902988
40	43	0.1902988
43	44	0.16316748
41	44	0.16316748
