3	26	1.0177792
4	26	1.0177792
8	26	1.0177792
2	27	0.5088896
26	27	0.5088896
5	27	0.5088896
7	27	0.5088896
1	28	0.4759055
27	28	0.4759055
28	29	0.3263352
6	29	0.3263352
13	30	0.84793895
14	30	0.84793895
30	31	0.5185511
15	31	0.5185511
31	32	0.3805976
25	32	0.3805976
12	33	0.3179771
32	33	0.3179771
11	34	0.31113067
33	34	0.31113067
17	35	0.8459235
23	35	0.8459235
35	36	0.58445084
22	36	0.58445084
24	36	0.58445084
36	37	0.4834829
18	37	0.4834829
37	38	0.37503812
20	38	0.37503812
38	39	0.33305377
21	39	0.33305377
9	40	0.30445462
10	40	0.30445462
16	40	0.30445462
40	41	0.29710934
34	41	0.29710934
41	42	0.27842078
39	42	0.27842078
42	43	0.20292503
19	43	0.20292503
29	44	0.19296232
43	44	0.19296232
