5	26	1.0177792
8	26	1.0177792
2	27	0.5088896
3	27	0.5088896
4	27	0.5088896
26	27	0.5088896
6	27	0.5088896
7	27	0.5088896
13	28	0.7562535
16	28	0.7562535
19	29	0.67641675
20	29	0.67641675
29	30	0.58445084
23	30	0.58445084
24	30	0.58445084
30	31	0.5438916
25	31	0.5438916
28	32	0.5299618
14	32	0.5299618
9	33	0.50742435
32	33	0.50742435
31	34	0.4834829
21	34	0.4834829
33	35	0.3805976
34	35	0.3805976
35	36	0.3506705
22	36	0.3506705
36	37	0.33305377
17	37	0.33305377
37	38	0.3179771
12	38	0.3179771
38	39	0.31113067
11	39	0.31113067
15	39	0.31113067
39	40	0.30445462
10	40	0.30445462
40	41	0.3043875
18	41	0.3043875
1	42	0.2855433
27	42	0.2855433
42	43	0.19296232
41	43	0.19296232
