2	26	1.0177792
6	26	1.0177792
7	26	1.0177792
1	27	0.951811
26	27	0.951811
27	28	0.543892
8	28	0.543892
28	29	0.3263352
3	29	0.3263352
4	29	0.3263352
5	29	0.3263352
10	30	0.986725
16	30	0.986725
30	31	0.95754457
12	31	0.95754457
9	32	0.50742435
31	32	0.50742435
32	33	0.49518225
15	33	0.49518225
33	34	0.4791754
14	34	0.4791754
34	35	0.29710934
11	35	0.29710934
17	36	0.5550896
24	36	0.5550896
21	37	0.5550896
22	37	0.5550896
36	38	0.4834829
18	38	0.4834829
20	39	0.4834829
37	39	0.4834829
38	40	0.4368978
39	40	0.4368978
40	41	0.3506705
23	41	0.3506705
35	42	0.2543817
13	42	0.2543817
29	43	0.21210063
25	43	0.21210063
43	44	0.19033486
42	44	0.19033486
41	45	0.20292503
19	45	0.20292503
44	46	0.17439646
45	46	0.17439646
