2	26	0.06106675
3	26	0.06106675
4	26	0.06106675
6	26	0.06106675
11	27	0.047917537
12	27	0.047917537
27	28	0.032956295
15	28	0.032956295
26	29	0.020355584
7	29	0.020355584
8	29	0.020355584
9	30	0.019291557
28	30	0.019291557
19	31	0.021755664
25	31	0.021755664
30	32	0.018887848
31	32	0.018887848
32	33	0.01632583
17	33	0.01632583
29	34	0.011577739
33	34	0.011577739
22	35	0.011689017
23	35	0.011689017
24	35	0.011689017
34	36	0.011101792
21	36	0.011101792
35	36	0.011101792
36	37	0.010177792
5	37	0.010177792
37	38	0.010148487
10	38	0.010148487
16	38	0.010148487
38	39	0.010146251
18	39	0.010146251
20	39	0.010146251
39	40	0.009583508
14	40	0.009583508
1	41	0.00951811
40	41	0.00951811
41	42	0.008479389
13	42	0.008479389
