17	26	0.05075541
23	26	0.05075541
18	27	0.040585004
19	27	0.040585004
26	28	0.03867863
27	28	0.03867863
28	29	0.032633495
25	29	0.032633495
29	30	0.023378033
24	30	0.023378033
6	31	0.019296233
30	31	0.019296233
11	32	0.04148409
13	32	0.04148409
10	33	0.03961458
32	33	0.03961458
33	34	0.020742046
15	34	0.020742046
9	35	0.020296974
34	35	0.020296974
16	35	0.020296974
31	36	0.01902988
35	36	0.01902988
36	37	0.011689017
22	37	0.011689017
37	38	0.011101792
21	38	0.011101792
38	39	0.010599237
12	39	0.010599237
14	39	0.010599237
2	40	0.010177792
3	40	0.010177792
4	40	0.010177792
5	40	0.010177792
39	40	0.010177792
7	40	0.010177792
8	40	0.010177792
40	41	0.010146251
20	41	0.010146251
1	42	0.00951811
41	42	0.00951811
