2	26	0.04071117
6	26	0.04071117
13	27	0.062226135
15	27	0.062226135
9	28	0.057874672
27	28	0.057874672
28	29	0.052996185
12	29	0.052996185
29	30	0.020742046
11	30	0.020742046
30	31	0.020296974
16	31	0.020296974
17	32	0.031730507
20	32	0.031730507
32	33	0.03000305
22	33	0.03000305
33	34	0.023378033
23	34	0.023378033
26	35	0.010177792
3	35	0.010177792
4	35	0.010177792
5	35	0.010177792
7	35	0.010177792
8	35	0.010177792
31	36	0.013528335
34	36	0.013528335
19	36	0.013528335
36	37	0.011689017
24	37	0.011689017
37	38	0.011101792
21	38	0.011101792
38	39	0.010599237
14	39	0.010599237
39	40	0.010148487
10	40	0.010148487
40	41	0.010146251
18	41	0.010146251
1	42	0.00951811
35	42	0.00951811
42	43	0.007070021
25	43	0.007070021
43	44	0.0069264215
41	44	0.0069264215
