4	26	0.04071117
7	26	0.04071117
3	27	0.020355584
26	27	0.020355584
1	28	0.01903622
27	28	0.01903622
14	29	0.057501044
15	29	0.057501044
12	30	0.055489585
29	30	0.055489585
30	31	0.050876338
13	31	0.050876338
21	32	0.05550896
22	32	0.05550896
9	33	0.019291557
31	33	0.019291557
19	34	0.021767773
32	34	0.021767773
17	35	0.01632583
34	35	0.01632583
33	36	0.015618478
35	36	0.015618478
28	37	0.01087784
2	37	0.01087784
5	37	0.01087784
6	37	0.01087784
8	37	0.01087784
36	38	0.011689017
23	38	0.011689017
24	38	0.011689017
38	39	0.010371023
11	39	0.010371023
39	40	0.010148487
10	40	0.010148487
16	40	0.010148487
40	41	0.010146251
18	41	0.010146251
20	41	0.010146251
37	42	0.007070021
25	42	0.007070021
42	43	0.0069264215
41	43	0.0069264215
