4	26	0.04071117
5	26	0.04071117
8	26	0.04071117
26	27	0.020355584
7	27	0.020355584
12	28	0.06359542
13	28	0.06359542
10	29	0.057452675
28	29	0.057452675
29	30	0.031716466
25	30	0.031716466
17	31	0.022203583
24	31	0.022203583
18	32	0.026442088
21	32	0.026442088
32	33	0.022203583
22	33	0.022203583
31	34	0.019339316
33	34	0.019339316
30	35	0.013921038
34	35	0.013921038
35	36	0.011689017
23	36	0.011689017
27	37	0.011577739
36	37	0.011577739
37	38	0.010599237
14	38	0.010599237
38	39	0.010371023
11	39	0.010371023
15	39	0.010371023
2	40	0.010177792
3	40	0.010177792
39	40	0.010177792
6	40	0.010177792
40	41	0.010148487
9	41	0.010148487
16	41	0.010148487
41	42	0.009669658
20	42	0.009669658
1	43	0.00951811
42	43	0.00951811
43	44	0.0067641675
19	44	0.0067641675
