3	26	0.04071117
8	26	0.04071117
1	27	0.03807244
26	27	0.03807244
27	28	0.02175568
7	28	0.02175568
11	29	0.062226135
13	29	0.062226135
29	30	0.056719005
16	30	0.056719005
19	31	0.033820838
20	31	0.033820838
17	32	0.027209716
31	32	0.027209716
32	33	0.022203583
24	33	0.022203583
30	34	0.021198474
14	34	0.021198474
10	35	0.01980729
34	35	0.01980729
35	36	0.019523097
33	36	0.019523097
28	37	0.01087784
2	37	0.01087784
4	37	0.01087784
5	37	0.01087784
6	37	0.01087784
36	38	0.011689017
22	38	0.011689017
23	38	0.011689017
38	39	0.011101792
21	39	0.011101792
39	40	0.010599237
12	40	0.010599237
40	41	0.010371023
15	41	0.010371023
9	42	0.010148487
41	42	0.010148487
42	43	0.010146251
18	43	0.010146251
37	44	0.008311706
43	44	0.008311706
44	45	0.007070021
25	45	0.007070021
