3	26	0.06106675
8	26	0.06106675
1	27	0.04759055
26	27	0.04759055
27	28	0.02175568
2	28	0.02175568
5	28	0.02175568
7	28	0.02175568
11	29	0.04119537
15	29	0.04119537
29	30	0.033187274
13	30	0.033187274
30	31	0.021198474
14	31	0.021198474
17	32	0.05075541
23	32	0.05075541
32	33	0.046756066
22	33	0.046756066
28	34	0.01087784
4	34	0.01087784
6	34	0.01087784
9	35	0.010148487
10	35	0.010148487
16	35	0.010148487
31	36	0.010599237
12	36	0.010599237
35	37	0.009903645
36	37	0.009903645
34	38	0.009516743
37	38	0.009516743
33	39	0.011689017
24	39	0.011689017
39	40	0.011101792
21	40	0.011101792
40	41	0.009669658
18	41	0.009669658
20	41	0.009669658
38	42	0.007070021
25	42	0.007070021
42	43	0.0067641675
41	43	0.0067641675
19	43	0.0067641675
