ADAR	0.00030048323784394115
AIM2	0.001150364962145152
AKIRIN2	0.0004904277291697811
ALCAM	0.0021474576487487368
ALPK1	0.0008706707179439466
ANXA1	0.0006522595250051537
APOBEC3A	0.0009695198903467075
APOBEC3B	0.00027448438255697907
APOBEC3C	0.0003383242416583881
APOBEC3F	0.0017025718778128599
APOBEC3G	0.0003836499212306854
APOBEC3H	0.000492893070795533
ARG1	0.0006563213772040938
ARG2	0.0001270329137586303
ARHGEF2	0.0014504547617545439
ATG5	0.00016414290920704872
AXL	8.292889712842755e-05
B2M	0.00035961444422195557
BAG6	0.00040085205114531557
BCL10	0.0005477492105402924
BCL6	0.0007427697455560237
BPIFB1	0.0
BST2	0.0005850455290750706
BTK	0.00010513085173691128
BTLA	0.0012763715757479347
BTN3A1	0.0009056471441186678
BTN3A2	0.002388115871007394
BTN3A3	7.52097070478436e-05
C1QA	3.839852684444397e-05
C1QB	0.0002375106342281596
C1QBP	0.00036926963130449255
C1QC	6.379506007304232e-05
C1R	0.00032161347181136027
C1S	0.001197993542925645
C2	0.0004478418451471371
C3	2.7489371169036828e-05
C4A	0.0
C4B	0.0
C4BPA	0.00011657167869112867
C4BPB	3.3160882323151953e-05
C5	0.0005759796456061675
C6	0.0
C7	0.00044919872849053183
C8A	0.0
C8B	0.0
C8G	0.0011920017608256642
C9	0.0012524828151698338
CADM1	0.0032572119919667443
CARD9	0.0005992104827632496
CASP4	0.0006482047032362538
CD14	0.0015500634483914524
CD160	0.003274447807668868
CD177	0.0
CD180	0.0003966944531702791
CD19	0.0011067489542093316
CD1A	0.0
CD1B	0.0
CD1C	0.0
CD1D	0.0
CD1E	1.7636386771942387e-05
CD209	0.0
CD244	0.0004381043774645574
CD247	0.0014230079309992718
CD274	0.00022068435977641457
CD300A	0.0005530251521818639
CD300C	0.00037470781242968896
CD300E	0.001036366857052371
CD300LB	2.2786486115337466e-05
CD300LD	0.0
CD300LF	0.00043362158657177165
CD3D	0.0008468452876364127
CD3E	0.0003798216350452715
CD3G	0.0012870719592381022
CD4	0.005430330416169958
CD40	0.0006887231283454445
CD46	0.0010328236263248078
CD55	0.000341994284693433
CD6	0.0023824170148873786
CD7	0.000913605677025978
CD74	0.001231752610634743
CD79A	2.6837551102538855e-05
CD79B	0.0006764587378779059
CD81	0.0014335382527878133
CD84	0.00011466707984285407
CD86	0.00016128736437262997
CD8A	0.0015023956390750313
CD8B2	0.0010558604172348702
CFB	2.1822667738127482e-05
CFD	9.186353020340677e-05
CFH	0.0006174904143799421
CFI	5.2976985916495826e-05
CFP	0.00015339442876251315
CGAS	0.0006285104610051151
CHIA	0.0
CLEC10A	4.5922280096348295e-05
CLEC4A	0.0012264537465239245
CLEC4C	3.160993788347522e-05
CLEC4D	0.0
CLEC4E	0.0006316981045252397
CLEC4M	0.0
CLEC5A	3.409186969665669e-05
CLEC6A	9.255570398624752e-05
CLEC7A	0.0
CLU	0.0007836664215783697
CNPY3	0.0005993877367879032
COLEC11	0.0
CR1	0.00015469729715823668
CR2	0.0
CRACR2A	0.0009328465471524696
CRCP	0.0003124823975108674
CRTAM	0.00038052023522453925
CSF1	0.0005360327172175596
CSF1R	0.0004099400103071804
CSK	0.0004627280224617157
CTLA4	0.0005400145076137197
CYLD	0.0005275271656941986
DAB2IP	0.0004268811547907204
DBNL	0.00014924746777526563
DCLRE1C	0.001602153023359214
DDX1	0.0005813899425472947
DDX17	0.0007592765847780951
DDX21	0.0003541783643303809
DDX3X	0.000421132133334489
DDX58	0.000218215960672233
DDX60	0.0008638262758462469
DHX36	0.00029029260470059173
DHX58	0.0034291480135057845
DHX9	0.0016448778635261686
DTX3L	0.0003611062453024585
ECSIT	0.0005815664735658033
EIF2AK2	0.0014917147339365041
EIF2AK4	0.0005279955116236914
EOMES	0.0007213447548218978
ERAP1	0.00037529938112321496
ERAP2	0.0011232800801916412
ETS1	0.0015502689998895718
EXO1	0.0007362382226127074
FADD	0.00010394500896022524
FCER1G	0.0008841144181244116
FCGR1A	0.0
FCGR1B	0.00015183314482424118
FCGR2A	8.018138184023923e-05
FCMR	0.0012707672834578322
FCN1	0.0008104039665509893
FCN3	0.00010020683874714414
FCRL4	0.0
FFAR2	1.7079709028862617e-05
FFAR3	5.6947797863305955e-06
FGB	0.0
FGL1	0.0
FGR	0.0016565064073126186
FYN	0.00037581162939544444
G3BP1	0.0013090193871255838
G3BP2	0.00019604052033395602
GATA3	0.0010201138735598761
GBP1	0.00013374936373314862
GBP3	0.00042619961436364507
GBP5	0.0006221396451802026
GPER1	0.0004122302324914092
GSDMD	0.0017505831312549566
GZMM	0.00017733388342496242
HAVCR2	0.001542176633093482
HCK	0.002550788774197983
HERC5	3.388672905618254e-05
HEXIM1	0.001423474086787262
HLA-A	0.00023483472686008553
HLA-B	0.0007182159158616085
HLA-C	0.0007873121784600457
HLA-DMA	0.000202485991361318
HLA-DMB	0.0007438099131695271
HLA-DOA	7.592639673550468e-05
HLA-DOB	0.0002976674275870707
HLA-DPA1	0.00020601781300017794
HLA-DPB1	0.0007844391331087743
HLA-DQA2	2.3036437973559622e-05
HLA-DQB1	0.0007725367377101636
HLA-DQB2	0.0
HLA-DRA	0.0007203047897869655
HLA-DRB1	0.0016259186381953287
HLA-DRB5	0.000505395296720161
HLA-E	0.0003894509053185639
HLA-F	0.000513331672476899
HLA-G	0.0011006284077096575
HMGB1	0.00020095479562785173
HMGB2	0.0006101140458341358
HP	0.00021605533317309566
IDO1	0.0008573862595667959
IDO2	5.4665556554932226e-05
IFI16	0.0003634329049121163
IFI27	0.0010645256029046218
IFI30	0.0008400896917583507
IFI6	0.0017581845967698053
IFIH1	0.0003341592258926797
IFIT1	0.0006776144296180551
IFIT2	0.0013654284906127086
IFIT3	0.0006638762072020864
IFIT5	0.0005591664673698891
IFITM1	0.00015268146964964364
IFITM2	0.00047329828839366705
IFITM3	0.0009701196701794499
IGHD	0.00032372538610761975
IGHV1-3	5.5433223035665263e-05
IGHV3-11	1.0806145051978663e-05
IGHV3-15	0.00010528016047253682
IGHV3-72	0.0
IGKV1-33	0.0
IGKV2D-28	0.0
IGKV2D-29	0.0
IGKV2D-40	0.0
IL1RAP	0.00041305554671205714
IL1RL2	0.0034196367981203834
IL2	1.8612805376637177e-05
IL23A	0.00031927071505138185
IL23R	0.000999694472525088
IL27	0.000122107823488297
IL2RA	0.0005436963016043103
IL31	0.0
IL31RA	6.204257185639152e-05
IL34	1.988833612437765e-05
IL36A	0.00025696696121728797
IL36B	0.0
IL36G	0.0
IL36RN	0.0
IL4R	0.000643269430864389
INPP5D	0.0025080975912292534
INPPL1	0.001174865825330553
IRAK1	2.9076457182795623e-05
IRAK4	0.0007739271637875935
IRF1	2.8498072480380334e-05
IRF3	0.0013588347953762607
IRF5	0.0003053471254759645
IRF7	0.0003713093789054033
IRGM	0.0004920997873843702
ISG15	0.0008108040556091523
ISG20	0.0013638696077885417
ITCH	0.0010867550780150263
ITGAM	0.0004771786691690653
ITK	0.00024275743683734442
JAK2	0.00046461720008852893
JAK3	0.0006680918313203251
KCNN4	0.0011964255532349278
KLRG1	0.0007420809884774459
KLRK1	0.0015306318807382332
LAG3	0.0007148241953940336
LAIR1	0.0024739059584273386
LAT	0.0004974552594932713
LAT2	0.000910560689258762
LAX1	0.000972783990939377
LBP	0.0
LCN2	6.543990044830187e-05
LGALS3	0.0016603175923885472
LGALS9	0.0006903780134731389
LILRA1	3.067429714041518e-05
LILRA2	5.610815168824779e-05
LILRA4	0.0
LILRA5	0.0
LILRA6	0.00020888645165750597
LILRB1	0.0005714892395992295
LILRB2	4.6146309098568736e-05
LILRB3	0.00047885060999129983
LILRB4	0.00014322608621420034
LILRB5	0.0
LIME1	0.0004494670465485938
LST1	0.000721257643530376
LTF	0.0001592682465900526
LY86	0.0002940795907677903
LY9	0.0011563009424602716
LY96	0.0010735489031005632
LYN	0.0016738587917185333
MAP3K5	0.0010110394316919882
MARCO	0.0
MASP2	0.0
MAVS	0.0003663421628255818
MCOLN1	0.00018921096437701128
MCOLN2	0.00033908419077036193
MEFV	3.1155577028487664e-05
METTL3	0.0013793252941461582
MICA	0.0006080016480202893
MICB	0.0004181638825195602
MIF	0.0014675017301079547
MR1	0.001298967955921004
MX1	0.001095463479687972
MX2	0.0026018827234794944
MYD88	0.0011031065090591873
MYO1G	0.0014076418578149758
NAIP	0.00127427262963238
NCR3	0.0023184211608398672
NLRC4	0.0010110880515386738
NLRC5	0.0005334544704745693
NLRP1	0.0021399815743378767
NLRP10	0.0
NLRP2	0.000818684129978253
NLRP3	0.0003728431827718624
NLRP6	7.843754397255733e-05
NLRP9	9.949138517533244e-05
NLRX1	0.0010771603957329327
NOD1	0.0014049054398820677
NOD2	0.0009161332455277589
NONO	0.0011553451943702817
OAS1	0.0013480561590716407
OAS2	0.00044057947975665104
OAS3	0.0004211596554730138
OASL	6.059367385781127e-05
OPTN	0.0015522887802528985
ORAI1	0.0010138741402959317
OTUB1	0.0021624670057822826
OTUD7B	0.0010170869861214691
OTULIN	0.000303598515223992
PADI4	0.0011959002540305307
PAG1	0.001065274536909003
PARP14	0.0004477857760182484
PARP9	8.167313476577837e-05
PCBP2	0.00044051258482623377
PDCD1	0.0002529465633770863
PDCD1LG2	0.00020046945257593476
PGLYRP1	0.0009984177873304692
PGLYRP3	0.0
PGLYRP4	6.590321176039243e-05
PIK3CD	0.0010180398872915368
PIK3CG	0.0008461488391828829
PLD3	0.0013006994178833152
PLD4	1.755734345953071e-05
POLR3A	0.0007369259254763202
POLR3B	0.001278064590265401
POLR3C	0.001237529292132925
POLR3D	0.0022942460620267555
POLR3E	0.0007757870061014349
POLR3F	0.0021977769569043256
POLR3G	0.0008529817663801821
POLR3H	0.00014000408990336017
POLR3K	0.0009982168401840143
PPP6C	0.00020017929714717358
PQBP1	0.001619089459234465
PRDM1	0.0004935720893017443
PRG2	0.0002434895195108348
PRKCB	0.00034825954698132814
PRKCE	0.0005303218655350055
PRKCQ	0.000525325457206431
PRKD1	0.0
PRKD2	0.0013397767381854767
PRKDC	0.00024823834079696006
PSMA1	0.0005309141464321523
PSMB8	0.00039444073807898115
PSMB9	0.0015657321836420963
PSPC1	0.001410627861836613
PSTPIP1	0.00031517890199620667
PTK2B	0.001037689788230472
PTPN22	0.0011549529600505708
PYCARD	0.0013616907100356057
PYDC2	0.0
RAET1E	0.000404464096879106
RAET1G	0.0
RBM14	0.00038514852467178045
RIPK2	0.0007674283366698497
RNF125	0.0002278396977399148
RNF135	0.0007034538931643147
RSAD2	0.00033519381415360295
S100A12	0.001764841696208467
S100A8	0.00023878658753918018
S100A9	0.0
SAMHD1	0.0006516666863556039
SARM1	0.001360328162221473
SERINC3	0.0005783739875725462
SERPING1	0.0022018117876229652
SFPQ	0.0010042351592546904
SFTPD	7.061108886934596e-05
SH2D1A	0.0015665421718263222
SH2D1B	0.0009283441707070467
SIGLEC10	0.0004634136191049
SIRT2	0.001046744599982514
SIT1	0.0014956413615160704
SKAP1	0.0002302688400889222
SLAMF1	0.0022581714129462347
SLAMF6	0.0003642919027856349
SLAMF7	0.0007638761090615844
SLPI	0.0
SQSTM1	0.00046787326570029786
SRC	0.0009525567178526026
SYK	0.00042683136360309747
TAP1	0.0009802558833852876
TAP2	2.2454341193042144e-05
TAPBPL	0.00042782591537100556
TBK1	0.0005145000121129999
TBKBP1	0.0008183569619736445
TEC	0.00016942430060983091
TFE3	0.0005862586272783816
TFEB	0.0006369135765443087
THEMIS	0.0014959559032910181
TICAM1	0.0015978027180500816
TICAM2	0.0018969851420515115
TIFA	0.00054746482779234
TIRAP	0.0005162592931601412
TLR1	0.0018456256881567161
TLR10	3.9909375123969675e-05
TLR2	0.00033292100644339765
TLR3	0.0003966737984650798
TLR4	4.127746270806128e-05
TLR5	0.000757164622883996
TLR6	0.0002944889492414512
TLR7	8.485853863615108e-05
TLR8	3.172692982839253e-05
TLR9	0.00028681157869884654
